fetchTimestamp,ticker,longName,industry,sector,fullExchangeName,website,city,zip,marketCap,regularMarketTime,currentPrice,open,dayHigh,dayLow,volume,previousClose,regularMarketChange,regularMarketChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekRange,averageVolume,averageDailyVolume10Day,averageDailyVolume3Month,floatShares,impliedSharesOutstanding,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,bookValue,priceToBook,enterpriseValue,trailingPE,forwardPE,trailingEps,forwardEps,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,lastSplitFactor,enterpriseToRevenue,netIncomeToCommon,lastSplitDate,beta
2026-02-17T05:04:21.307153,IPCALAB.NS,Ipca Laboratories Limited,Drug Manufacturers - Specialty & Generic,Healthcare,NSE,https://www.ipca.com,Mumbai,400067,378882097152,1771304661,1488.0,1510.0,1510.0,1485.7,45624,1495.1,-7.0999756,-0.4752963,1168.2,1595.0,1755.9,2.75,1454.494,33.50598,0.023036176,1402.085,85.91504,0.06127663,319.80005,0.27375454,-107.0,-0.06708464,1168.2 - 1595.0,217048,191060,217048,148181633,254625056,253704218,0.45074,0.45595002,12549799936.0,46.504,12789199872.0,95061696512,378.441,,,63638798336,0.236,0.066,0.66945,0.1976,0.17796,0.09571,324.6,4.5841036,418107752448.0,41.47157,27.761623,35.88,53.59917,4.0,0.27,1754352000.0,0.0558,0.36,2:1,4.398,9098699776,1641772800.0,0.2
2026-02-17T05:04:21.307153,KIRLOSBROS.NS,Kirloskar Brothers Limited,Specialty Industrial Machinery,Industrials,NSE,https://www.kirloskarpumps.com,Pune,411045,129961033728,1771304698,1636.3,1609.5,1655.0,1609.5,23544,1609.3,27.0,1.6780609,1422.35,2475.0,2684.0,60.25,1589.184,47.11609,0.029647976,1841.4855,-205.18542,-0.111423865,213.95007,0.15042013,-838.69995,-0.33886868,1422.35 - 2475.0,81522,221839,81522,25233297,79423721,79408926,0.69293,0.121020004,6227999744.0,78.414,2188999936.0,44042432512,554.596,,,22593107968,0.06,-0.024,0.51299,0.12174,0.10446,0.09062,277.958,5.886861,123880521728.0,32.589127,,50.21,,7.0,0.43,1753401600.0,0.1393,0.58,,2.813,3991277056,,-0.04
2026-02-17T05:04:21.307153,SAPPHIRE.NS,Sapphire Foods India Limited,Restaurants,Consumer Cyclical,NSE,https://www.sapphirefoods.in,Mumbai,400062,68936646656,1771304702,214.25,215.05,215.05,211.01,86102,214.81,-0.55999756,-0.26069435,179.4,368.0,401.0,179.4,221.5084,-7.2584076,-0.03276809,284.92484,-70.674835,-0.24804729,34.850006,0.19425867,-153.75,-0.4177989,179.4 - 368.0,920149,1265189,920149,208444833,321757988,321382905,0.27659,0.63257,1331760000.0,4.17,13797279744.0,30444349440,94.091,,,15902090240,,0.076,0.52233005,0.098170005,0.039619997,-0.00577,43.615,4.9123006,81042194432.0,,108.599785,-0.56,1.97284,,,,0.0,,5:1,2.662,-175670000,1725494400.0,-0.281
2026-02-17T05:04:21.307153,TCS.NS,Tata Consultancy Services Limited,Information Technology Services,Technology,NSE,https://www.tcs.com,Mumbai,400 001,9906323193856,1771304704,2737.7,2716.0,2752.6,2695.2,1354322,2706.6,31.399902,1.1602521,2585.0,3924.4,4592.25,32.475,3156.546,-418.5459,-0.13259616,3176.8684,-438.8684,-0.13814497,153.0,0.05918762,-1186.3999,-0.30231372,2585.0 - 3924.4,3256706,5741880,3256706,1020373042,3618087519,3618087518,0.71789,0.16997999,567430021120.0,156.831,108210003968.0,2608020062208,720.828,0.22512,0.42635,1034859970560,-0.139,0.049,0.3968,0.26153,0.25179002,0.18295999,313.727,8.727333,9344225640448.0,20.772324,17.801529,131.81,153.807,63.0,2.33,1768521600.0,0.4701,1.39,2:1,3.583,477160013824,1527724800.0,0.25
2026-02-17T05:04:21.307153,INDIGO.NS,InterGlobe Aviation Limited,Airlines,Industrials,NSE,https://www.goindigo.in,Gurugram,122002,1924210622464,1771304702,4977.1,4970.0,5008.2,4937.5,101916,4940.8,36.300293,0.7347048,4255.0,6232.5,6232.5,691.0,4913.472,63.62793,0.012949687,5512.1704,-535.0703,-0.09707072,722.1001,0.16970626,-1255.3999,-0.20142798,4255.0 - 6232.5,2021524,940568,2021524,209793937,386612798,386612798,0.41576,0.42776,496290988032.0,1283.605,748138004480.0,846754021376,2192.703,,,292371988480,-0.776,0.062,0.34529,0.13439,0.15758,0.03793,223.364,22.282463,2162155716608.0,59.957836,24.321495,83.01,204.63792,10.0,0.2,1755043200.0,0.1205,,,2.553,32118999040,,0.607
2026-02-17T05:04:21.307153,ZYDUSLIFE.NS,Zydus Lifesciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,NSE,https://zyduslife.com,Ahmedabad,382481,916376059904,1771304696,910.4,910.0,914.15,905.85,72728,910.45,-0.049987793,-0.005489846,795.0,1059.05,1324.3,0.994381,903.459,6.94104,0.0076827393,954.59827,-44.198242,-0.04630036,115.400024,0.14515726,-148.65002,-0.14036167,795.0 - 1059.05,747636,1018464,747636,249470290,1006564138,1006233990,0.7517,0.1467,70684999680.0,70.271,96360996864.0,260892999680,259.258,,,188755001344,0.019,0.303,0.7235,0.27895,0.18827,0.18929,251.492,3.6199958,969365782528.0,18.553087,21.87799,49.07,41.6126,11.0,1.21,1753401600.0,0.2242,0.83,5:1,3.716,49384001536,1444089600.0,0.37
2026-02-17T05:04:21.307153,RBLBANK.NS,RBL Bank Limited,Banks - Regional,Financial Services,NSE,https://www.rbl.bank.in,Mumbai,400013,196289855488,1771304686,317.8,313.5,319.0,312.25,1650316,314.35,3.4499817,1.097497,149.21,332.0,716.4,74.15,305.383,12.416992,0.040660392,277.4349,40.36508,0.14549388,168.58998,1.1298839,-14.200012,-0.04277112,149.21 - 332.0,5139455,3239779,5139455,564197755,617652172,617652172,0.07126,0.51717,108387999744.0,176.407,152253202432.0,79456002048,130.174,,,79456002048,3.679,0.408,0.0,0.0,0.13972001,0.09082,263.842,1.2045087,237008273408.0,26.886633,14.95782,11.82,21.24641,1.0,0.32,1757376000.0,0.0847,,,2.983,7216269824,,0.652
2026-02-17T05:04:21.307153,SBILIFE.NS,SBI Life Insurance Company Limited,Insurance - Life,Financial Services,NSE,https://www.sbilife.co.in,Mumbai,400069,2040658395136,1771304701,2034.9,2042.4,2042.4,2030.0,66670,2042.4,-7.5,-0.36726898,1379.85,2109.6,2109.6,485.0,2034.456,0.44396973,0.00021822528,1898.091,136.80908,0.0720772,655.05005,0.47472554,-74.70007,-0.03540959,1379.85 - 2109.6,919983,958312,919983,969916195,1002829838,1002829838,0.58484,0.29221,19143600128.0,19.086,0.0,1312575717376,1309.74,0.0035299999,0.13921,94925602816,0.047,1.445,0.07232,0.021459999,0.01392,0.01889,189.622,10.73135,2029436928000.0,82.35128,63.63139,24.71,31.9795,2.7,0.13,1741305600.0,0.1093,,,1.546,24791699456,,0.313
2026-02-17T05:04:21.307153,WIPRO.NS,Wipro Limited,Information Technology Services,Technology,NSE,https://www.wipro.com,Bengaluru,560035,2270933549056,1771304705,216.77,213.26,217.69,212.26,10340198,213.26,3.5100098,1.6461145,209.01,316.5,369.925,0.36875,251.0994,-34.32939,-0.13671635,250.82346,-34.05345,-0.13576661,7.76001,0.037127458,-99.729996,-0.31510267,209.01 - 316.5,11241839,18909042,11241839,3049140995,10476236059,10476236059,0.72792,0.14941,573949018112.0,54.793,198046007296.0,908918980608,86.795,0.06766,0.15195,269115998208,-0.072,0.055,0.29608,0.18545,0.14836,0.14594,85.612,2.5320048,1860149837824.0,17.176704,16.070215,12.62,13.48893,17.0,7.97,1769472000.0,0.87160003,1.16,2:1,2.047,132651999232,1733184000.0,0.434
2026-02-17T05:04:21.307153,VENTIVE.NS,,Lodging,Consumer Cyclical,NSE,https://www.ventivehospitality.com,Pune,411006,171080908800,1771304682,732.55,730.2,737.3,726.55,10017,737.05,-4.5,-0.61054206,523.4,840.0,840.0,523.4,741.894,-9.343994,-0.012594784,741.09875,-8.548767,-0.01153526,209.14996,0.3995987,-107.45001,-0.12791668,523.4 - 840.0,85849,121116,85849,25695298,233541609,233541608,0.88982004,0.05441,5159370240.0,22.123,25779079168.0,23896180736,102.639,,,18011879424,3.717,0.284,0.75376,0.46034,0.33074,0.15432,213.085,3.4378297,203844091904.0,46.659237,38.436695,15.7,19.05861,,,,0.0,,,8.53,3687620096,,
